tissue_type,common,malignant,major_type,subtype,pannuke_label,hne_type,hne_label,pantissue_type,pantissue_label,sthelar_full_type,sthelar_full_label,sthelar_coarse_type,sthelar_coarse_label,sthelar_cancer_normal_type,sthelar_cancer_normal_label,lcp_type,lcp_label,markers,rank_source,low_support,comment
prostate,True,False,Epithelial cells,Basal epithelial cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"KRT17,KRT15,KRT5,LAMB3,CLDN1,ITGA2,SOX2,ITGB4,TP63,CXCL1,KRT6A,CDH3,FGFR3,CLDN4,EGFR,LAMA5,LAMC2,COL17A1,CXCL8,ITGA6,KRT14,KRT13,DSG3,NGFR,KRT16,CXCL14,KRT6B,WWTR1,KRT23,IL1RN,ANXA1,BNC1,ITGA3,FGFR2,KRT6C,NOTCH1,SPRR1A,HBEGF",skipped,False,"Prostate basal epithelium - KRT5/15/17, ITGA2, LAMB3."
prostate,True,False,Epithelial cells,Luminal epithelial cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"CD24,KLK3,KLK2,TMPRSS2,AR,AGR2,SPDEF,TSPAN8,KRT18,KRT8,EPCAM,SLC45A3,NKX3-1,FOLH1,HOXB13,GATA3,SLC39A9,TMEFF2,CD38,PSCA,NDRG1,AMACR,FOXA1",skipped,False,"Prostate luminal epithelium - KLK3/2, AR, TMPRSS2, CD24, AGR2."
prostate,True,False,Stromal cells,Myofibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"MMP2,SPARC,FN1,COL1A1,PDGFRA,COL3A1,CXCL12,CDH11,IL6,TWIST2,PDGFRB,VIM,S100A4,TWIST1,CXCL13,LOX,SNAI2,FAP,IL11,CCL11,CCL26",skipped,False,"Myofibroblasts - ACTA2 context, FN1, COL1/3, CDH11, CXCL12."
prostate,False,False,Stromal cells,Adipocytes,connective,Adipocytes,adipocyte,Stromal / mesenchymal,stromal,Specialized,Specialized,Other,Other,Normal,Normal,Fibroblast,Fibroblast,"PPARG,PLIN1,AQP7,ADIPOQ,ADH1B,LIPE,PLIN4,LPL,CIDEC,CIDEA,PLIN5,PNPLA2,CAV2,ACACA,LEP,ADIPOQ-AS1,DGAT2,ADIPOR2,KLF15,ANGPTL4,AGPAT2,PCK1,FABP4,PPARGC1A,ANGPTL8,LPIN1,ADIG",skipped,False,Pan-tissue shared adipocyte signature.
prostate,False,False,Epithelial cells,Neuroendocrine epithelial cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"CHGA,SCG2,CALCA,SCG5,ASCL1,SCG3,PCSK2,NCAM1,INSM1,SYP,SOX2,PCSK1,CGA,GNRH2,NEUROD1",skipped,False,"Normal prostate neuroendocrine cells - CHGA, SCG2/3/5, ASCL1, NCAM1."
prostate,True,False,Vascular-associated cells,Pericytes,connective,Pericytes,pericyte,Stromal / mesenchymal,stromal,Specialized,Specialized,Other,Other,Normal,Normal,Fibroblast,Fibroblast,"PDGFRB,NOTCH3,FN1,ABCC9,RGS5,COL4A1,EDNRA,COL4A2,COL18A1,TIMP3,MYL9,CSPG4,MCAM,KCNJ8,SERPINH1,CD248,PRRX1,TAGLN,ACTA2,ITGA7",skipped,False,Pan-tissue shared pericyte signature.
prostate,True,False,Vascular cells,Lymphatic endothelial cells,connective,Endothelial cells,endothelial,Endothelial,endothelial,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Normal,Normal,Endothelial cell,Endothelial cell,"PTPRB,ENG,KDR,EMCN,COL4A1,NRP2,TEK,COL4A2,NRP1,PECAM1,ESAM,TIE1,RAMP2,EFNB2,RELN,TSPAN7,ITGA9,FLT4,LYVE1,SOX18,MMRN1,GJA4,ADM,AQP1,SOX17,ANGPT2,PDGFB,VEGFC,COL15A1,FOXC1,PROCR,GJA5,FABP4,CCL21",skipped,False,Pan-tissue shared LEC signature.
prostate,False,False,Stromal cells,Stromal fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"DCN,FBLN1,LUM,IGFBP5,MMP2,SERPINF1,COL1A2,MFAP4,TIMP2,COL14A1,DPT,FN1,SPARC,COL1A1,TIMP1,SERPINE1,BGN,PDGFRA,FBLN2,COL3A1,CXCL12,NID1,GGT5,PDGFRB,VIM,LAMA2,VCAN,THY1,ADAMTS4,S100A4,ANGPTL2,LOX,FAP,CTHRC1,ADAMTS2,GREM1,VEGFD,MMP3",skipped,False,"Prostate stromal fibroblasts - DCN, LUM, IGFBP5, MMP2."
prostate,False,False,Epithelial cells,Club cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"KRT19,WFDC2,SCGB1A1,LCN2,SLPI,SCGB3A1,AGR2,KRT8,PIGR,BPIFB1,KRT18,TFF3,CXCL17,KRT7,SERPINB3,MGST1,GSTA1,CYP2F1,PRSS8,SPDEF,UGT2A1,BPIFA1,SERPINB4,AGR3,MMP7,CYP2A13,LTF,ANXA2,CYP2B6,SCGB3A2",skipped,False,"Club cells - SCGB1A1/3A1, WFDC2, LCN2, SLPI; shared with lung club (identical lead genes)."
prostate,False,False,Epithelial cells,Hillock cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"CLDN4,KRT17,KRT5,KRT19,KRT15,JUP,LAMB3,CLDN7,CLDN1,LAMC2,ITGA2,DST,SERPINB5,SOX9,PKP3,EGFR,S100A2,PKP2,PKP1,TP63,KRT13,COL17A1,CEACAM1,KRT16,LAMA3,KRT14",skipped,False,"Hillock cells - KRT5/17, CLDN4, JUP; urethral transitional."
prostate,False,False,Neuronal cells,Schwann cells,background,Schwann cells,schwann,Neural,neural,Specialized,Specialized,Other,Other,Normal,Normal,Parenchymal cell,Parenchymal cell,"CDH19,PMP22,S100B,PLP1,MPZ,NRXN1,NCAM2,NCAM1,SOX10,SOX8,SOX2,FOXD3,DHH,GFAP",skipped,False,Pan-tissue shared Schwann signature.
prostate,False,False,Mesothelial cells,Mesothelial cells,epithelial,Mesothelial cells,mesothelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"UPK3B,WT1,MSLN,GPM6A,LRRN4,KRT8,BMP4,KRT18",skipped,False,"Mesothelium - UPK3B, WT1, MSLN, GPM6A, LRRN4 (canonical)."
prostate,False,False,Epithelial cells,Tuft (POU2F3⁺) secretory cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"KRT8,KRT18,KRT19,WFDC2,KRT23,TNFRSF12A,S100A16,SOX9,SPDEF,S100A11,RORC,DNALI1,TNFRSF19,POU2F3,KRT4,TNFRSF11A,SLC52A3,TRPM5,IL1RL1,BCL11A,MUC5B,FOXA2,GNG13,WFDC8,WFDC11,HPSE",skipped,False,"Prostate tuft/POU2F3+ secretory - KRT8/18/19, WFDC2, SOX9; POU2F3 in name but not lead (caveat)."
liver,True,False,Epithelial cells,Hepatocytes,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"FGB,FGA,FGG,ALDOB,TF,ALB,ASGR1,APOC3,CYP2C9,APOH,CPS1,APOA1,CYP2C8,PCK1,TAT,ARG1,CYP2E1,APOB,APOA2,HPD,CYP2B6,ASS1,APOC1,CYP3A4,ASGR2,SERPINA1,AHSG,TTR,HNF4A,CYP2A6,CYP27A1,SDS,CYP8B1,CYP2D6,APOE,CYP2C19,CYP1A2,OTC,CYP3A7,HNF1A,CYP7A1",skipped,False,"Hepatocytes - ALB, FGA/B/G, APOC3, TF, ASGR1 (canonical)."
liver,True,False,Epithelial cells,Cholangiocytes,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"ANXA4,FGFR2,TM4SF4,CLDN1,KRT7,WWTR1,ONECUT1,CFTR,SPP1,AQP1,KRT8,KRT18,HNF1B,CD24,TACSTD2,SOX9,SLPI,ONECUT2,PROX1,SCTR,EPCAM,CXCL1,MUC6,LCN2,CXCL8,GGT1,MUC5B,KRT19",skipped,False,"Cholangiocytes (bile-duct) - KRT7, CFTR, ANXA4, ONECUT1, CLDN1."
liver,True,False,Vascular cells,Liver sinusoidal endothelial cells (LSECs),connective,Endothelial cells,endothelial,Endothelial,endothelial,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Normal,Normal,Endothelial cell,Endothelial cell,"DNASE1L3,FLT1,ENG,IGFBP7,CRHBP,KDR,FCN3,OIT3,STAB1,CDH5,EPAS1,STAB2,F8,MRC1,FCN2,PECAM1,CLEC1B,NRP2,NRP1,CD36,CLEC4M,FLT4,CLEC4G,LYVE1,PLVAP,FCGR2B,EHD3,FAM167B,VWF,TIMP2",skipped,False,"Liver sinusoidal endothelial cells (LSEC) - DNASE1L3, FCN3, OIT3, CRHBP."
liver,True,False,Stromal cells,Hepatic stellate cells,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"COL1A2,COL3A1,DCN,COL5A2,COL6A3,COL1A1,BGN,COL4A2,COL5A1,COL6A2,COL4A1,PDGFRB,ACTA2,THBS2,MYL9,FN1,COL6A1,TAGLN,LAMB1,LUM,THY1,MYLK,ASPN,THBS1,RGS5,PRELP,ELN,PDGFRA,NDUFA4L2,FMOD,MCAM,COMP,CNN1,HAND2",skipped,False,"Hepatic stellate cells - COL1/3/5/6, DCN, BGN; quiescent/activated."
liver,True,False,Stromal cells,Portal fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"SPARC,COL1A2,COL3A1,DCN,COL1A1,BGN,PDGFRB,FN1,LUM,POSTN,ACTA2,THY1,LTBP2,EMILIN1,ASPN,LOXL2,MMP2,LOXL1,LTBP1,PRELP,TIMP1,ELN,PDGFRA,FMOD,COMP,FBLN2,TIMP2,IL6,MMP3",skipped,False,"Portal fibroblasts - SPARC, COL1/3, DCN, PDGFRB."
liver,True,False,Vascular cells,Lymphatic endothelial cells,connective,Endothelial cells,endothelial,Endothelial,endothelial,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Normal,Normal,Endothelial cell,Endothelial cell,"PTPRB,ENG,KDR,EMCN,COL4A1,NRP2,TEK,COL4A2,NRP1,PECAM1,ESAM,TIE1,RAMP2,EFNB2,RELN,TSPAN7,ITGA9,FLT4,LYVE1,SOX18,MMRN1,GJA4,ADM,AQP1,SOX17,ANGPT2,PDGFB,VEGFC,COL15A1,FOXC1,PROCR,GJA5,FABP4,CCL21",skipped,False,Pan-tissue shared LEC signature.
liver,True,False,Mesothelial cells,Mesothelial cells,epithelial,Mesothelial cells,mesothelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"UPK3B,WT1,MSLN,GPM6A,LRRN4,KRT8,BMP4,KRT18",skipped,False,Pan-tissue shared mesothelial signature.
liver,True,False,Vascular-associated cells,Pericytes,connective,Pericytes,pericyte,Stromal / mesenchymal,stromal,Specialized,Specialized,Other,Other,Normal,Normal,Fibroblast,Fibroblast,"PDGFRB,NOTCH3,FN1,ABCC9,RGS5,COL4A1,EDNRA,COL4A2,COL18A1,TIMP3,MYL9,CSPG4,MCAM,KCNJ8,SERPINH1,CD248,PRRX1,TAGLN,ACTA2,ITGA7",skipped,False,Pan-tissue shared pericyte signature.
liver,True,False,Stromal cells,Cancer-associated fibroblasts (CAFs),connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"COL1A2,SPARC,COL3A1,DCN,COL5A2,COL1A1,BGN,COL5A1,PDGFRB,ACTA2,THBS2,FN1,LUM,POSTN,FAP,THY1,LTBP2,ASPN,CCN2,CXCL12,LTBP1,PDGFRA,FBLN1,PDGFA,TNC,THBS1,COMP,CCL2,ANGPT2,FBLN2,CXCL14,TGFB2,HGF,IGF1",skipped,False,"v4_1: malignant True->False - CAFs are reactive stroma, not a neoplastic clone (labels already fibroblast_like/stromal). Identity: COL1/3/5, SPARC, FAP, POSTN."
liver,False,False,Epithelial cells,Liver progenitor cells (oval cells),epithelial,Basaloid progenitor cells,basaloid_progenitor,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"CD34,HHEX,KIT,DVL2,LEF1",skipped,False,"Liver progenitor (oval) cells; 5 genes - CD34, KIT, HHEX, LEF1 - minimal progenitor."
liver,True,True,Malignant epithelial cells,Hepatocellular carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KRT19,EPCAM,CCND1,CD24,CDKN2A",skipped,False,"Hepatocellular carcinoma; 5 genes - KRT19, EPCAM, CCND1, CD24, CDKN2A - minimal; lacks GPC3/AFP/hepatocyte program (caveat)."
liver,True,True,Malignant epithelial cells,Cholangiocarcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KRT19,CD24,KRT8,EPCAM,AGR2,KRT18,TFF3,TACSTD2,TM4SF1,KRT7,SOX9,WFDC2,S100P,TFF1,MUC1,CEACAM5,LCN2",skipped,False,"Cholangiocarcinoma - KRT19/8/18, EPCAM, AGR2, TACSTD2; biliary identity."
liver,False,True,Malignant epithelial cells,Mixed hepatocellular-cholangiocarcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KRT19,CD24,EPCAM,AGR2,SOX9,KRT7,WFDC2,TFF1,MUC1",skipped,False,"Mixed HCC-cholangiocarcinoma - KRT19, EPCAM, SOX9, KRT7; biliary-leaning mixed."
liver,True,True,Metastatic epithelial cells,Metastatic cancer cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KRT19,KRT8,CD24,CCND1,EPCAM,KRT18,SOX9,KRT7,CDKN2A,CDH1,MMP7",skipped,False,"Generic epithelial metastasis - KRT8/18/19, EPCAM, CD24, SOX9; nonspecific (caveat)."
liver,True,False,Immune cells,Kupffer cells (liver resident macrophages),inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Macrophage,Macrophage,"SPI1,HLA-DRA,CD163,C1QA,CSF1R,C1QB,HLA-DRB1,HMOX1,CD14,MAFB,C1QC,CTSB,HLA-DPA1,SLC7A7,HLA-DPB1,CXCL16,FOLR2,MSR1,VSIG4,MARCO,CTSL,IRF8,SLC40A1,LYVE1,CD5L,GPR34,TIMD4,TLR2,P2RY13,TLR4,IL10RA,ICAM1,VCAM1,ITGAM,STAB1,SPIC,APOE,ITGAX,TREM2,IL10RB,LGALS3,ADGRE1,CLEC4F,CCR5",skipped,False,"Kupffer cells - CD163, C1QA/B, CSF1R, HMOX1."
liver,True,False,Immune cells,Hepatic pit NK cells,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,NK,NK,"NKG7,CXCR4,KLRB1,PRF1,GZMK,IL2RG,KLRD1,GZMH,RUNX3,IL2RB,GZMB,CCL5,SH2D1A,GNLY,KLRF1,CD160,CXCR6,XCL2,EOMES,XCL1,KLRC1,NCR3,IFNG,SLAMF6,FGFBP2,TBX21,IL18RAP,NCR1,CXCR3,KLRC2,KLRK1,ITGAL,ZNF683",skipped,False,"Hepatic pit (liver) NK cells - NKG7, GZMK/H, KLRD1, PRF1."
lung,True,False,Epithelial cells,Alveolar type I pneumocytes,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"AGER,PDPN,HOPX,CAV1,IGFBP2,AQP5,EMP2,FERMT1,PCDH7,TMEM45B,COL17A1,TMEM45A,CAV2",skipped,False,"Alveolar type I, v4_1: AGER(RAGE), PDPN(T1alpha), HOPX, CAV1 prepended - AGER/PDPN were absent (caveat fixed)."
lung,True,False,Epithelial cells,Alveolar type II pneumocytes,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"SFTPC,SFTPB,SFTPA1,SFTPA2,NAPSA,LAMP3,SLC34A2,KRT18,KRT8,EPCAM,CDH1,RHOV,FMO2,CEACAM6,SLC6A8,ATP8B1,MUC1,SLC4A4,SLC6A20,SFTA3,SLC34A3",skipped,False,"Alveolar type II, v4_1: surfactant program SFTPC/SFTPB/SFTPA1/SFTPA2, NAPSA, LAMP3, SLC34A2 prepended - core surfactant genes were absent (caveat fixed)."
lung,True,False,Epithelial cells,Club cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"KRT19,WFDC2,SCGB1A1,LCN2,SLPI,SCGB3A1,AGR2,KRT8,PIGR,BPIFB1,KRT18,TFF3,CXCL17,KRT7,SERPINB3,MGST1,GSTA1,CYP2F1,PRSS8,SPDEF,UGT2A1,BPIFA1,SERPINB4,AGR3,MMP7,CYP2A13,LTF,ANXA2,CYP2B6,SCGB3A2",skipped,False,"Club cells - SCGB1A1/3A1, WFDC2, SLPI; shared with prostate club."
lung,True,False,Epithelial cells,Ciliated epithelial cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"DNALI1,CCNO,KIF3B,TPPP3,RSPH1,DNAH5,FOXJ1,CFAP70,DNAH11,HYDIN,IFT57,SPAG6,CFAP43,SPEF2,SPAG17,DNAAF1,TEKT2,TEKT1,DNAH9,AK7,DRC1,CFAP52,CFAP45,DNAJB13,DNAAF3,DNAI2,CCDC65,CFAP44,DNAI1,DRC7,MCIDAS,GMNC",skipped,False,"Ciliated epithelium - FOXJ1, DNAH5, DNALI1, RSPH1, CCNO (canonical)."
lung,True,False,Epithelial cells,Basal epithelial cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"KRT17,KRT15,KRT5,LAMB3,CLDN1,ITGA2,SOX2,ITGB4,TP63,CXCL1,KRT6A,CDH3,FGFR3,CLDN4,EGFR,LAMA5,LAMC2,COL17A1,CXCL8,ITGA6,KRT14,KRT13,DSG3,NGFR,KRT16,CXCL14,KRT6B,WWTR1,KRT23,IL1RN,ANXA1,BNC1,ITGA3,FGFR2,KRT6C,NOTCH1,SPRR1A,HBEGF",skipped,False,"Airway basal epithelium - KRT5/15/17, ITGA2; shared with prostate basal."
lung,True,False,Epithelial cells,Goblet cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"AGR2,TFF3,TFF1,WFDC2,ST6GALNAC1,SPDEF,ERN2,GALNT7,REG4,SPINK4,FCGBP,LGALS4,MUC2,MUC4,SERPINA1,ZG16,ATOH1,CLCA1",skipped,False,"Goblet cells - AGR2, TFF3, SPDEF, MUC5 context; shared with colorectal goblet."
lung,False,False,Epithelial cells,Pulmonary ionocytes,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"KRT19,KRT8,KRT18,WFDC2,EPCAM,SCNN1B,MSLN,SLC4A11,TMEM213,SCNN1G,ATP6V1C2,SLC4A4,SLC26A9,ATP6V1B1,POU2F3,SLC26A4,BSND,CLCNKB,FOXI1,ASCL3",skipped,False,"Pulmonary ionocytes - FOXI1 context, SCNN1B, CFTR, MSLN."
lung,False,False,Neuroendocrine cells,Pulmonary neuroendocrine cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"SCG3,INSM1,CHGA,PCSK1N,SCGN,TAC3,NEUROD1,SCG2,CHGB,SYP,PCSK1,PTPRN2,TUBB3,FEV,ASCL1,DDC,PTPRN,NEUROD2,RAB3C,NCAM1,SYT7,SV2A,DLL3,SYT4,CALCA,GRP,VGF,TPH1,ELAVL3,GAD1,RET,PCSK2,ISL1,SST,PEG10,CALCB,GAD2,LMX1A",skipped,False,"Pulmonary neuroendocrine cells - CHGA, INSM1, SCG2/3, NEUROD1."
lung,True,False,Vascular cells,Pulmonary capillary endothelial cells,connective,Endothelial cells,endothelial,Endothelial,endothelial,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Normal,Normal,Endothelial cell,Endothelial cell,"CLDN5,RAMP2,PECAM1,VWF,AQP1,CLEC14A,RAMP3,CDH5,ESAM,PTPRB,EMCN,ENG,ACVRL1,FLT1,ADGRL4,TIE1,ICAM2,COL4A2,COL4A1,ERG,CA4,TEK,EDN1,ACKR1,KDR,NOTCH4,PLVAP,KLF4,SOX17,GATA2,ARHGEF15,HEY1,GJA5,RHOJ,APOLD1,NOTCH1,VCAM1,APLNR,SELE,NOS3,KLF2,APLN,NRP1",skipped,False,"Pulmonary capillary endothelium - CLDN5, AQP1, CLEC14A, RAMP2/3."
lung,True,False,Vascular cells,Pulmonary lymphatic endothelial cells,connective,Endothelial cells,endothelial,Endothelial,endothelial,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Normal,Normal,Endothelial cell,Endothelial cell,"CLDN5,RAMP2,PECAM1,SPARCL1,AQP1,RAMP3,ESAM,ENG,TIE1,SOX18,ITGA5,GATA2,KDR,EFNB2,MMRN1,EDNRB,LYVE1,PDGFB,NPR3,FLT4,CCL21,ANGPT2,ICAM1,GJA4,COL15A1,SELE,CLDN11,VEGFC,PROX1,RELN,GJC2",skipped,False,"Pulmonary lymphatic endothelium - CLDN5, AQP1, RAMP2/3, ESAM."
lung,True,False,Stromal cells,Adventitial fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"DCN,COL1A2,COL6A2,FBLN1,LUM,COL6A1,COL3A1,COL1A1,MFAP4,SPARC,TIMP3,COL5A2,ELN,FBN1,COL5A1,PDGFRA,VCAN,COL14A1,FBLN2,SFRP2,CXCL12,IGFBP5,TIMP1,THY1,LOXL1,ADAMTS2,PDGFRB,COL16A1,LOX,COL8A1,POSTN,MFAP5,SFRP1,NID2,CXCL14,PTN,COL15A1,TNC,BMP1,WNT5A,COL11A1,GREM1",skipped,False,"Adventitial fibroblasts - DCN, COL1/3/6, FBLN1, LUM."
lung,True,False,Stromal cells,Pulmonary lipofibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"COL6A3,ELN,PDGFRA,PDGFRB,VCAN,IGFBP5,THY1,WNT2,IGF1,HSD11B1,IGF2,SFRP1,ADAMTSL2,FGF10,ANGPTL4,CIDEA",skipped,False,"Pulmonary lipofibroblasts - ELN, WNT2, PDGFRA, VCAN, THY1."
lung,True,False,Stromal cells,Airway smooth muscle cells,connective,Smooth muscle cells,smooth_muscle,Stromal / mesenchymal,stromal,Specialized,Specialized,Other,Other,Normal,Normal,Fibroblast,Fibroblast,"ACTA2,TPM2,TAGLN,CALD1,MYL9,TPM1,MYH11,MYLK,ACTG2,LMOD1,CNN1,DES,SMTN,MYH10,PRKG1,MYOCD,PDE5A,EDNRA,ITGA7,CNN3,KCNMB1,CACNA1C,ITGA8,ROCK2,TPM4,MYL6,CACNA1H,ROCK1,CACNB2,PTGIR,ITGB1,RGS5,SRF,CALM2,MYOZ2,MYLK2",skipped,False,"Airway smooth muscle - ACTA2, MYH11, TAGLN, CALD1, MYLK."
lung,True,False,Immune cells,Alveolar macrophages,inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Macrophage,Macrophage,"LYZ,AIF1,MRC1,CD68,MARCO,MSR1,CD163,FCGR2A,GPNMB,APOE,ALOX5,ALOX5AP,CTSD,PPARG,SIRPA,FABP4,ITGAX,CTSB,TREM2,CSF1R,LPL,LILRB4,ITGAM,SIGLEC1,LILRB1,LILRB2,SIRPB1,ABCG1,SIGLEC10,LILRA5,LGALS3,P2RY13,TGFB1,SPP1,SIGLEC7,SIGLEC5,IL10",skipped,False,"Alveolar macrophages - MARCO, MRC1, CD68, MSR1, CD163."
lung,True,True,Malignant epithelial cells,Lung adenocarcinoma tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KRT19,EPCAM,KRT8,KRT18,CCND1,CDH1,ERBB3,MUC1,CEACAM5,ITGB4,EGFR,VEGFA,ERBB2,SOX9,NKX2-1,MUC20,TEAD4,FOXA2,SPP1,RET",skipped,False,"Lung adenocarcinoma - EPCAM, KRT8/18/19, MUC1, ERBB3; NKX2-1/SFTPC not in lead (caveat)."
lung,True,True,Malignant epithelial cells,Lung squamous cell carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"SOX4,KRT17,KRT6A,LAMB3,CCND1,KRT15,SOX2,KRT5,ITGB4,DSG3,KRT14,LAMC2,DSC2,KRT6B,COL17A1,KRT13,ITGA3,BCL11A,SPRR2D,S100A7,SPRR1A,IVL,CXCL1,MMP13,MMP1",skipped,False,"Lung squamous cell carcinoma - KRT5/6/15/17, SOX2, LAMB3."
