tissue_type,common,malignant,major_type,subtype,pannuke_label,hne_type,hne_label,markers,rank_source,low_support
liver,True,False,Epithelial cells,Cholangiocytes,epithelial,Epithelial cells,epithelial,"KRT19,KRT7,KRT8,KRT18,KRT20,CFTR,SOX9,EPCAM,CD24,TACSTD2,CLDN1,TM4SF4,WWTR1,ANXA4,FGFR2,HNF1B,HNF6,ONECUT1,ONECUT2,TBX3,PROX1,SOX4,AQP1,SCTR,TGR5,ASBT,SLC10A2,AE2,SLC4A2,NCAM1,GGT1,GGT5,ALP,ALPL,TFF1,TFF2,TFF3,MUC1,MUC5B,MUC6,AGR2,AGR3,WFDC2,SLPI,LCN2,SPP1,S100A4,VIM,CXCL1,CXCL8",skipped,False
liver,True,False,Vascular cells,Liver sinusoidal endothelial cells (LSECs),connective,Endothelial cells,endothelial,"CLEC4G,STAB2,STAB1,FCGR2B,CD32B,LYVE1,CLEC4M,CLEC1B,CD209,MRC1,CD206,MSR1,SCARB1,SCARB2,KDR,VEGFR2,FLT1,VEGFR1,FLT4,VEGFR3,NRP1,NRP2,PECAM1,CD31,CDH5,VE-CADHERIN,PLVAP,ENG,CD105,OIT3,NPL,DNASE1L3,FCN2,FCN3,CRHBP,IGFBP7,TIMP1,TIMP2,BMP2,DPP4,CD26,LGMN,ENPEP,FAM167B,EHD3,HPGD,CD36,F8,VWF,EPAS1",skipped,False
liver,True,False,Stromal cells,Hepatic stellate cells,connective,Fibroblast-like,fibroblast_like,"LRAT,PDGFRA,PDGFRB,ACTA2,CYGB,DES,VIM,TAGLN,MYL9,CNN1,ACTG2,MYLK,SMTN,NDUFA4L2,HAND2,RELN,RGS5,MCAM,CD146,THY1,CD90,NT5E,CD73,COL1A1,COL1A2,COL3A1,COL4A1,COL4A2,COL5A1,COL5A2,COL6A1,COL6A2,COL6A3,FN1,ELN,LAMB1,LAMB2,LAMC1,DCN,BGN,LUM,FMOD,PRG4,ASPN,OMD,PRELP,CHAD,COMP,THBS1,THBS2",skipped,False
liver,True,False,Stromal cells,Portal fibroblasts,connective,Fibroblast-like,fibroblast_like,"COL15A1,ELN,ENTPD2,NTPDase2,CD39L1,THY1,CD90,FBLN2,IL6,CFL1,COFILIN1,COL1A1,COL1A2,COL3A1,VIM,ACTA2,PDGFRA,PDGFRB,TGFBR1,TGFBR2,SMAD2,SMAD3,FN1,TNC,THBS1,SPARC,DCN,BGN,LUM,POSTN,CTGF,CCN2,COMP,FMOD,ASPN,OMD,PRELP,CHAD,EMILIN1,LTBP1,LTBP2,TIMP1,TIMP2,MMP2,MMP3,MMP9,MMP10,LOXL1,LOXL2,LOXL4",skipped,False
liver,True,False,Vascular cells,Lymphatic endothelial cells,connective,Endothelial cells,endothelial,"RAMP2,ENG,ESAM,EMCN,SOX18,COL4A1,TIE1,PTPRB,PECAM1,COL15A1,COL4A2,KDR,NRP1,TSPAN7,MADCAM1,TEK,COL18A1,NRP2,SOX17,MMRN1,AQP1,PDGFB,GATA2,FABP4,LYVE1,EFNB2,FLT4,GJA4,ANGPT2,VEGFC,ITGB1,CCL21,FOXC1,ADM,GJA5,PROCR,RELN,PROX1,ITGA9,FOXC2",census,False
liver,True,False,Mesothelial cells,Mesothelial cells,epithelial,Mesothelial cells,mesothelial,"MSLN,MESOTHELIN,WT1,CALB2,CALRETININ,KRT5,KRT8,KRT18,KRT19,VIM,CDH1,E-CADHERIN,CDH2,N-CADHERIN,EPCAM,GPM6A,UPK3B,UROPLAKIN,LRRN4,PRG4,LUBRICIN,BMP2,BMP4,BMP7,TGFB1,PDGFA,PDGFB,FGF2,VEGFA,ANGPT1,CXCL1,CXCL2,CXCL8,CCL2,CCL5,IL1A,IL1B,IL6,TNF,PTGS2,COX2,HAS2,HAS3,HYAL1,HYAL2,CD44,ICAM1,VCAM1,SELE,SELP",skipped,False
liver,True,False,Vascular-associated cells,Pericytes,connective,Pericytes,pericyte,"PDGFRB,COL4A2,COL4A1,ACTA2,MYL9,NOTCH3,MCAM,TAGLN,THY1,EDNRA,COL18A1,COL5A2,RGS5,ANGPT2,SERPINH1,CD248,KCNJ8,TIMP3,COL5A1,MYLK,ABCC9,CSPG4,FN1,LOXL2,ITGA7,ELN,MYH11,PRRX1,ITGB1",census,False
liver,True,True,Stromal cells,Cancer-associated fibroblasts (CAFs),connective,Fibroblast-like,fibroblast_like,"ACTA2,FAP,PDGFRA,PDGFRB,THY1,CD90,S100A4,FSP1,VIM,COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,FN1,THBS1,THBS2,SPARC,POSTN,TNC,COMP,DCN,BGN,LUM,ASPN,OMD,FBLN1,FBLN2,LTBP1,LTBP2,CTGF,CCN2,TGFB1,TGFB2,TGFBR1,TGFBR2,SMAD2,SMAD3,PDGFA,PDGFB,FGF2,VEGFA,ANGPT1,ANGPT2,HGF,IGF1,CXCL12,CXCL14,CCL2,CCL5",skipped,False
liver,False,False,Epithelial cells,Liver progenitor cells (oval cells),epithelial,Basaloid progenitor cells,basaloid_progenitor,"EPCAM,CD24,TACSTD2,TROP2,KRT19,KRT7,FGFR2,SOX9,ONECUT1,HNF6,TBX3,PROX1,AFP,ALB,HNF4A,HNF1A,GATA4,GATA6,FOXA1,FOXA2,HHEX,LGR5,CD133,PROM1,CD44,ICAM1,NCAM1,THY1,CD90,ABCG2,KIT,CD117,CD34,FLT3,CD135,NOTCH1,NOTCH2,HES1,HEY1,JAG1,DLL1,WNT3A,WNT10B,CTNNB1,TCF7,LEF1,AXIN2,LGR4,FZD7,DVL2",skipped,False
liver,True,True,Malignant epithelial cells,Hepatocellular carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"AFP,GPC3,EPCAM,CD24,KRT19,VIM,S100A6,S100A4,SPP1,SPINK1,APOA1,DDX5,APOC2,AIF1,CLDN10,MKI67,TOP2A,PCNA,BIRC5,CCND1,CCNE1,CDC25A,TERT,TP53,RB1,CDKN1A,CDKN2A,MYC,KRAS,CTNNB1,PIK3CA,PTEN,AKT1,AKT2,AKT3,MTOR,EGFR,VEGFA,HIF1A,LDHA,PKM2,GLUT1,SLC2A1,ENO1,PFKP,GAPDH,TPI1,ALDOA,PGK1,PGAM1",skipped,False
liver,True,True,Malignant epithelial cells,Cholangiocarcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"KRT19,KRT7,KRT8,KRT18,S100P,SPP1,CFTR,SOX9,EPCAM,CD24,TACSTD2,MUC1,MUC5AC,CA19-9,CEA,CEACAM5,TM4SF1,PROM1,CD133,CD44,ALDH1A1,ABCG2,LGR5,TFF1,TFF2,TFF3,AGR2,WFDC2,SLPI,LCN2,CXCL1,CXCL8,IL6,IL8,CCL2,CCL20,VEGFA,PDGFA,FGF2,TGF-β1,TGFB1,SMAD2,SMAD3,SMAD4,CTGF,COL1A1,FN1,VIM,TWIST1,SNAI1",skipped,False
liver,False,True,Malignant epithelial cells,Mixed hepatocellular-cholangiocarcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"ALB,AFP,KRT19,KRT7,CK7,HEPAR1,BEREP4,CD56,NCAM1,SOX9,EPCAM,CD24,VIM,S100A4,S100A6,SPARC,SPP1,SPINK1,APOA1,DDX5,APOC2,AIF1,CLDN10,HNF4A,CFTR,MUC1,TFF1,TFF2,AGR2,WFDC2,GPC3,GLUL,CYP2E1,CYP3A4,ASGR1,SLC22A1,UGT1A1,GSTA1,TTR,FGB,TF,SERPINA1,G6PC,PCK1,CPS1,OTC,ARG1,TP53,KRAS,CTNNB1",skipped,False
liver,True,True,Metastatic epithelial cells,Metastatic cancer cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"EPCAM,SOX9,CDH1,CDH2,PRSS2,LGR5,SPARC,SPP1,FN1,COL1A1,MMP2,MMP9,MMP7,TIMP1,VIM,TWIST1,SNAI1,SNAI2,ZEB1,ZEB2,S100A4,S100A6,CD44,CD24,ALDH1A1,PROM1,CD133,ABCG2,KRT19,KRT7,KRT8,KRT18,TP53,KRAS,APC,PIK3CA,BRAF,SMAD4,NRAS,PTEN,CTNNB1,MYC,TERT,RB1,CDKN1A,CDKN2A,CCND1,CCNE1,MKI67,TOP2A",skipped,False
liver,True,False,Immune cells,Kupffer cells (liver resident macrophages),inflammatory,Macrophage-like,macrophage_like,"CLEC4F,VSIG4,MARCO,TIMD4,CD163,MSR1,LYVE1,STAB1,STAB2,TREM2,CSF1R,C1QA,C1QB,C1QC,APOE,LPL,CTSB,CTSL,SPI1,MAFB,SPIC,IRF8,HLA-DRA,HLA-DRB1,HLA-DPA1,HLA-DPB1,LGALS3,P2RY13,ADGRE1,CD14,TLR4,TLR2,CD5L,SLC40A1,HMOX1,FOLR2,VNN1,VNN2,SLC7A7,ITGAM,ITGAX,VCAM1,ICAM1,CXCR4,CXCL16,CCR5,CCR2,IL10RA,IL10RB,GPR34",skipped,False
liver,True,False,Immune cells,Hepatic pit NK cells,inflammatory,Lymphocytes,lymphocyte,"CXCR6,CXCR4,CXCR3,CXCL16,KLRB1,KLRF1,KLRD1,KLRC1,KLRC2,KLRK1,NCR1,NCR3,PRF1,GZMB,GZMK,GNLY,NKG7,FGFBP2,ZNF683,ITGA1,ITGAL,ITGB1,ITGB2,SELPLG,RUNX3,TBX21,EOMES,STAT1,STAT4,IFNG,TNF,CCL3,CCL4,CCL5,XCL1,XCL2,IL2RB,IL2RG,IL18R1,IL18RAP,FCGR3A,LILRB1,LILRB2,HLA-E,SH2D1A,SLAMF6,SLAMF7,GZMH,CCR5,CD160",skipped,False
lung,True,False,Epithelial cells,Alveolar type I pneumocytes,epithelial,Epithelial cells,epithelial,"AGER,PDPN,CAV1,CAV2,HOPX,AQP5,EMP2,RTKN2,ITM2A,KDR,FLT1,CLDN18,SPARCL1,EDNRB,RAMP3,GJA1,TEK,ANGPT2,PECAM1,ESM1,MFSD2A,ITIH5,PCDH7,BTNL9,CXCL14,C1QL1,SEMA3G,APLP2,IGFBP2,THSD4,TM4SF1,TM4SF4,TMEM45A,TMEM45B,FERMT2,FERMT1,ITGA6,ITGB1,TJP1,TJP2,COL4A3,COL4A4,COL17A1,SDPR,CAVIN1,CAVIN2,CAVIN3,GSN,TNS1,BHLHE41",skipped,False
lung,True,False,Epithelial cells,Alveolar type II pneumocytes,epithelial,Epithelial cells,epithelial,"SFTPC,SFTPB,SFTPA1,SFTPA2,SFTPD,ABCA3,LPCAT1,NAPSA,LAMP3,ATP8B1,ATP11A,NKX2-1,FOXA2,SLC34A2,CLDN18,EPCAM,MUC1,ITGB6,CDH1,PRDX6,PGC,ETV5,SLC26A9,SLC4A4,PDZK1IP1,RHOV,KRT8,KRT18,SLC6A8,CEACAM6,SFTA2,SFTA3,SFTA2B,SLC34A3,SLC26A7,SLC26A3,SLC6A20,SLC6A6,FMO2,FMO5,ABCA1,ABCG1,ABCG2,PLSCR1,PLSCR4,ATP11B,ATP8B4,KCNK5,KCNK3,CREB3L1",skipped,False
lung,True,False,Epithelial cells,Club cells,epithelial,Epithelial cells,epithelial,"SCGB1A1,SCGB3A2,CYP2F1,AGR2,AGR3,BPIFA1,BPIFB1,BPIFB2,LTF,PIGR,LCN2,SLPI,MMP7,SPDEF,KRT8,KRT18,KRT19,UGT1A6,GSTM1,ABCC4,FOSL1,EGR1,SCGB3A1,WFDC2,ANXA1,ANXA2,KRT7,PRSS8,SLC34A2,TFF3,SERPINB3,SERPINB4,SERPINB13,CYP2B6,CYP2A13,CYP2S1,ALOX15B,ALOX12B,MGST1,MGST2,UGT1A9,UGT2A1,UGT2B11,GSTM3,GSTA1,FMO3,REG1A,REG1B,CXCL17,WFDC5",skipped,False
lung,True,False,Epithelial cells,Ciliated epithelial cells,epithelial,Epithelial cells,epithelial,"FOXJ1,RFX2,RFX3,GMNC,MCIDAS,DNAI1,DNAI2,DNAH5,DNAH9,DNALI1,TEKT1,TEKT2,SPEF2,CFAP43,CFAP44,TPPP3,CCDC39,CCDC40,KIF3A,KIF3B,AK7,LRRC6,PIFO,DNAH11,HYDIN,CFAP52,CCNO,SPAG6,RSPH1,CFAP45,CCDC65,RFX1,DNAAF1,DNAAF2,DNAAF3,DNAAF4,DNAAF5,CCDC151,CCDC114,CCDC103,ARMC4,SPAG17,CFAP69,CFAP70,CFAP221,DRC1,DRC7,DNAJB13,IFT57,IFT88",skipped,False
lung,True,False,Epithelial cells,Basal epithelial cells,epithelial,Epithelial cells,epithelial,"KRT5,KRT14,TP63,ITGA6,ITGB4,NGFR,SOX2,NOTCH1,EGFR,DSG3,DSC2,COL17A1,LAMB3,LAMC2,ITGA3,ITGA2,PLEC,SPRR1A,SPRR2D,ANXA1,CXCL14,AREG,KRT15,KRT16,KRT6A,KRT6B,CD44,CLDN1,CLDN4,PI3,SERPINE1,KRT17,KRT13,KRT23,KRT6C,CDH3,BNC1,FGFR2,FGFR3,ITGA5,ITGB6,LAMC1,LAMA5,CXCL1,CXCL2,CXCL8,IL1RN,EREG,HBEGF,WWTR1",skipped,False
lung,True,False,Epithelial cells,Goblet cells,epithelial,Epithelial cells,epithelial,"TFF3,MUC2,FCGBP,CLCA1,SPINK4,ITLN1,ZG16,REG4,ST6GALNAC1,SPDEF,ERN2,ATOH1,AGR2,LGALS4,MUC4,WFDC2,TFF1,GALNT7,SERPINA1",census,False
lung,False,False,Epithelial cells,Pulmonary ionocytes,epithelial,Epithelial cells,epithelial,"FOXI1,CFTR,ATP6V1B1,ATP6V0D2,ATP6V0A4,ASCL3,POU2F3,BSND,FXYD4,TMEM213,ANO1,CLCNKA,CLCNKB,SLC26A4,SLC26A7,SLC4A4,SLC4A9,SCNN1B,SCNN1G,ATP13A4,KRT8,KRT18,KRT19,EPCAM,MSLN,WFDC2,SPP1,ERVFRD-1,SLC26A9,ATP6V1C2,ATP6V1E1,SLC12A2,KCNJ13,KCNJ15,KCNK5,KCNK3,KCNH1,KCNH5,ATP6V1A,ATP6V1D,ATP6V1F,ATP6V1H,ATP6V0B,ATP6V0E2,SLC12A4,SLC12A8,SLC4A10,SLC4A11,TMEM16F,LRMP",skipped,False
lung,False,False,Neuroendocrine cells,Pulmonary neuroendocrine cells,epithelial,Neuroendocrine cells,neuroendocrine,"ASCL1,INSM1,SYP,CHGA,CHGB,NCAM1,SST,CALCA,CALCB,GRP,GRPR,TAC1,TAC3,TPH1,PCSK1,PCSK2,SLC17A6,SCG2,SCG3,SV2A,ELAVL3,DLK1,POU2F3,ISL1,NEUROD1,NEUROD2,RET,PHOX2B,ENO2,DLL3,PEG10,GAD1,GAD2,TH,DDC,PCSK1N,SCGN,LMX1A,FEV,PTPRN,PTPRN2,SYT4,SYT7,RAB3C,VGF,GPRASP2,KIT,MEN1,BCL2,TUBB3",skipped,False
lung,True,False,Vascular cells,Pulmonary capillary endothelial cells,connective,Endothelial cells,endothelial,"PECAM1,CDH5,CLDN5,KDR,FLT1,TEK,TIE1,VWF,ESAM,EMCN,APLN,APLNR,RAMP2,RAMP3,KLF2,KLF4,GATA2,ERG,SOX17,RHOJ,PROCR,SLC2A1,CA4,AQP1,EDN1,NOS3,PLVAP,ACKR1,ICAM2,VCAM1,ICAM1,SELE,SELL,SELPLG,ENG,ACVRL1,NOTCH1,NOTCH4,HEY1,HEY2,SOX7,CLEC14A,ADGRL4,APOLD1,ARHGEF15,PTPRB,COL4A1,COL4A2,NRP1,GJA5",skipped,False
lung,True,False,Vascular cells,Pulmonary lymphatic endothelial cells,connective,Endothelial cells,endothelial,"PROX1,PDPN,LYVE1,FLT4,VEGFC,CCL21,MMRN1,RELN,FOXC2,SOX18,GATA2,NR2F2,ITGA9,ITGB1,CLDN11,EFNB2,ANGPT2,TIE1,RAMP2,RAMP3,AQP1,KDR,PECAM1,SEMA3D,EGR1,ACKR4,MADCAM1,SELE,ICAM1,PDGFB,ESAM,ENG,CLDN5,SPHK1,NRP2,CCBE1,ITGA5,ITGB3,ITGB5,COL15A1,COL18A1,FN1,TGFBI,SPARCL1,EDNRB,NPR3,PLXND1,GJA4,GJC2,SPHK2",skipped,False
lung,True,False,Stromal cells,Adventitial fibroblasts,connective,Fibroblast-like,fibroblast_like,"COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COL14A1,COL15A1,LUM,DCN,MFAP5,MFAP4,THY1,PDGFRA,PDGFRB,FBLN1,FBLN2,VCAN,TNC,POSTN,SFRP1,SFRP2,CXCL12,CXCL14,GREM1,TIMP1,COL6A1,COL6A2,NID2,SPARC,LOX,ELN,ADAMTS2,ADAMTS4,PTN,IGFBP5,COL11A1,COL12A1,COL16A1,COL8A1,COL8A2,FBN1,FBN2,BMP1,WNT5A,WNT5B,LOXL1,LOXL2,LOXL3,TIMP3,TGFBR2",skipped,False
lung,True,False,Stromal cells,Pulmonary lipofibroblasts,connective,Fibroblast-like,fibroblast_like,"ADIPOQ,PLIN1,PLIN2,PLIN4,FABP4,FABP5,PPARG,PPARGC1A,SCD,LPL,LIPE,LEP,CIDEA,CIDEC,ALDH1A1,ALDH1A3,FGF10,PDGFRA,PDGFRB,THY1,VCAN,COL6A3,SFRP1,WNT2,ADAMTSL2,IL33,IGF1,IGF2,IGFBP5,ELN,SLC27A1,SLC27A2,SLC27A5,ACSL1,ACSL3,ACSL4,DGAT1,DGAT2,CAV1,CAV2,PLIN5,NR1H3,NR1H4,SREBF1,SREBF2,ANGPTL4,HSD11B1,PPARGC1B,CIDEB,TMEM120A",skipped,False
lung,True,False,Stromal cells,Airway smooth muscle cells,connective,Smooth muscle cells,smooth_muscle,"ACTA2,TAGLN,MYH11,CNN1,MYL9,MYLK,TPM1,TPM2,CALD1,RGS5,DES,SMTN,LMOD1,MYOCD,SRF,ITGA7,ITGA8,ITGB1,PTGER3,PDE5A,CACNA1C,KCNMB1,GUCY1A3,GUCY1B3,MYH9,MYLK2,ACTG2,MYL6,MYL12A,TPM4,MYOZ2,CNN2,SMTNL1,ITGA5,MYH10,CNN3,CALM1,CALM2,CACNB2,CACNB1,CACNA1H,CACNA2D1,PTGIR,EDNRA,EDNRB,AGTR1,ROCK1,ROCK2,PRKG1,PDE4D",skipped,False
lung,True,False,Immune cells,Alveolar macrophages,inflammatory,Macrophage-like,macrophage_like,"MARCO,MRC1,CD163,CSF1R,ITGAM,ITGAX,PPARG,FABP4,APOE,LPL,SPP1,TREM2,P2RY12,P2RY13,LILRB1,LILRB4,SIGLEC1,SIGLEC5,CD68,AIF1,CTSB,CTSD,MSR1,GPNMB,IL10,TGFB1,CHI3L1,LGALS3,LYZ,FCGR2A,CCR5,PLAU,SIGLEC7,SIGLEC10,LILRA5,LILRB2,CD200R1,CX3CR1,SIRPA,SIRPB1,MERTK,AXL,GAS6,ALOX5,ALOX5AP,LTB4R,NR1H3,ABCA1,ABCG1,STAT6",skipped,False
lung,True,True,Malignant epithelial cells,Lung adenocarcinoma tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"EPCAM,KRT8,KRT18,KRT19,NKX2-1,MUC1,MUC4,SLC34A2,ALDH1A1,EGFR,ERBB2,ERBB3,MET,KRAS,BRAF,PIK3CA,PTEN,AKT1,CTNNB1,SOX9,FOXA2,ITGA6,ITGB4,CDH1,CLDN18,CEACAM5,SPP1,VEGFA,ANGPTL4,MMP2,MMP9,CXCL8,IL6,STAT3,HIF1A,ALK,ROS1,RET,ERBB4,NRG1,NRG2,PROM1,MUC16,MUC20,TEAD4,YAP1,WWTR1,BCL2L1,CCND1,CD274",skipped,False
lung,True,True,Malignant epithelial cells,Lung squamous cell carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"TP63,KRT5,KRT6A,KRT6B,KRT14,KRT15,DSG3,DSC2,PDPN,SOX2,NOTCH1,NOTCH2,EGFR,FGFR1,ITGA6,ITGB4,ITGA3,ITGB1,COL17A1,LAMC2,LAMB3,SPRR1A,SPRR2D,S100A7,S100A8,S100A9,CD274,MMP1,MMP9,MMP12,CXCL8,IL1A,IL6,STAT3,KRT13,KRT17,IVL,SERPINB3,SERPINB4,BCL11A,REL,PIK3CA,KEAP1,NFE2L2,CCND1,SOX4,FGFR3,WNT5A,MMP13,CXCL1",skipped,False
lung,True,True,Malignant epithelial cells,Small cell lung carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"ASCL1,INSM1,NEUROD1,CHGA,CHGB,SYP,NCAM1,DLL3,BEX1,ELAVL3,STMN2,SCG2,SCG3,GRP,CALCA,CALCB,ENO2,PEG10,MYCL,MYCN,EZH2,BIRC5,TP53,RB1,AURKA,AURKB,TUBB3,NEFM,NEFL,SOX2,POU2F3,FOXA2,BCL2,BCL2L1,MKI67,TOP2A,BUB1,BUB1B,PLK1,CDK1,CDK2,CDC25A,CDC25C,CDC20,CHEK1,CHEK2,NCAPG,CENPF,MCM2,MCM4",skipped,False
lung,False,True,Malignant epithelial cells,Lung large cell neuroendocrine carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"ASCL1,INSM1,NEUROD1,NEUROG3,POU2F3,NCAM1,EPCAM,KRT8,KRT18,DLL3,FOXA2,SOX2,CHGA,CHGB,SYP,CALCA,STMN1,STMN2,BIRC5,MKI67,TOP2A,CCNB1,AURKA,AURKB,TUBB3,PEG10,TP53,RB1,MYC,MYCN,EZH2,GRP,TAC1,BUB1,BUB1B,PLK1,CDK1,CDK2,CDC25C,CDC20,CHEK1,CHEK2,UBE2C,CENPF,NCAPG,NEUROD4,NEUROG2,GRIA2,GRIN2B,DRD2",skipped,False
lung,False,True,Malignant neuroendocrine cells,Pulmonary carcinoid tumor cells,neoplastic,Malignant neuroendocrine cells,malignant_neuroendocrine,"CHGA,CHGB,SYP,INSM1,ASCL1,POU2F3,ISL1,NEUROD1,NEUROD2,NCAM1,SV2A,DLK1,CALCA,GRP,GRPR,TAC1,TAC3,TPH1,PCSK1,PCSK2,FOXA2,SOX9,RET,KIT,MEN1,TP53,RB1,MTOR,AKT1,BCL2,BIRC5,OTP,LMX1A,LMX1B,FEV,HES6,SYT4,SYT7,RAB3C,PCSK1N,TH,DDC,VGF,GPRASP2,KCNK1,CACNA1A,CACNA1C,NF1,GNG4,TUBB2B,ADGRG1",skipped,False
lung,False,True,Malignant epithelial cells,Pulmonary sarcomatoid carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"VIM,FN1,COL1A1,COL1A2,COL3A1,COL5A1,COL6A1,SPARC,ZEB1,ZEB2,SNAI1,SNAI2,TWIST1,TWIST2,ITGA5,ITGB1,ITGA2,ITGB4,PDGFRA,PDGFRB,AXL,MET,EGFR,KRAS,TP53,CDH2,MMP2,MMP9,MMP14,TGFB1,STAT3,IL6,VEGFA,COL11A1,COL12A1,COL16A1,ITGAV,ITGB5,ITGB6,PXN,VCL,PTK2,SRC,DDR2,MST1R,JAK1,STAT1,CXCL10,CCL2,CCL5,ANGPT2",skipped,False
lung,False,True,Malignant epithelial cells,Pulmonary adenoid cystic carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"MYB,NFIB,SOX10,SOX4,SOX9,KIT,FOXI1,EN1,NOTCH1,NOTCH2,JAG1,HEY1,EGFR,FGFR1,FGFR2,ERBB2,ERBB3,MMP7,MMP14,COL4A1,COL4A2,LAMA1,LAMB1,LAMC1,ITGA6,ITGB4,PLEC,MSLN,SPP1,VCAN,STAT1,STAT3,MYBL1,MYBL2,EN2,MECOM,HOXA2,HOXB2,HOXB3,HOXB4,COL5A1,COL5A2,COL6A1,SPARC,MMP2,MMP9,ITGA2,ITGA3,ITGB1,CXCR4",skipped,False
lung,False,True,Malignant epithelial cells,Pulmonary mucoepidermoid carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"CRTC1,MAML2,NR4A3,EGFR,ERBB2,ERBB3,PIK3CA,AKT1,AKT2,MUC1,MUC4,MUC5AC,MUC5B,KRT5,KRT14,KRT8,KRT18,KRT19,TP63,SOX2,GABRP,CEACAM5,CLU,GRHL2,SPDEF,AREG,EREG,STAT3,IL6,MMP7,MMP9,MUC16,MUC20,MUC21,MUC13,KRT13,KRT17,KRT6C,KRT7,SOX9,NOTCH1,NOTCH2,HEY1,HEY2,MAPK1,MAPK3,STAT1,STAT5A,BCL2,BCL2L1,PIK3R1",skipped,False
ovary,True,False,Epithelial cells,Ovarian surface epithelial cells,epithelial,Epithelial cells,epithelial,"MSLN,MUC16,WFDC2,EPCAM,KRT7,KRT8,KRT18,KRT19,KRT23,TACSTD2,CLDN3,CLDN4,CLDN7,ITGA6,ITGB4,ERBB2,ERBB3,ERBB4,WT1,SOX17,PAX8,FOXA1,FOXA2,SLPI,SPP1,MMP7,LAMC2,LAMB3,ANXA1,ANXA2,MUC1,MUC20,KRT5,KRT6A,KRT6B,KRT13,KRT15,KRT17,CD24,CD44,ITGA2,ITGA3,ITGB1,ITGB5,ITGB6,ITGA5,CDH1,OCLN,CLDN1,TJP1,TJP2,DSG2,DSC2,DSP,VEGFA,ANGPT2,ICAM1,VCAM1,CXCL1,CXCL2,CXCL3,CXCL8,IL6,IL8,IL1B,TNF,MMP2,MMP9,COL4A1,COL4A2,COL17A1,FBLN1,FBLN2,FN1,ITGA7,ITGB8,ITGA10,ITGB3,ITGA11",skipped,False
ovary,True,False,Endocrine cells,Granulosa cells,epithelial,Neuroendocrine cells,neuroendocrine,"FOXL2,FSHR,AMH,INHA,INHBA,CYP19A1,CYP11A1,HSD3B2,STAR,NR5A1,ESR2,GATA4,GDF9,BMP15,IGF1,IGF2,FST,SMAD2,SMAD3,ACVR1B,TGFBR3,VCAN,KITLG,SOX9,FOXO1,PTGS2,CXCL12,VCAM1,HSD17B1,HSD17B2,AKR1C1,AKR1C3,TGFBR1,BMPR1A,BMPR1B,BMPR2,SMAD1,SMAD4,SMAD5,SMAD6,SMAD7,ID1,ID3,GJA1,GJA4,CDH2,CDH11,ITGA6,ITGB1,ITGB3,COL1A1,COL3A1,COL5A1,COL6A1,COL6A2,FN1,ICAM1,CXCL14,CCL2,CCL5,VEGFA,ANGPT1,ANGPT2,PDGFRA,PDGFRB,THBS1,THBS2,NR4A1,NR4A2,NR4A3,CXCL10,CXCL11,CCL20,CXCR4,ACKR3,ESR1",skipped,False
ovary,True,False,Endocrine cells,Theca interna cells,epithelial,Neuroendocrine cells,neuroendocrine,"LHCGR,CYP17A1,CYP11A1,HSD3B1,HSD3B2,STAR,NR5A1,AR,IGF1,IGF2,INSR,LEPR,ANGPT1,ANGPT2,PDGFRB,ACTA2,TAGLN,COL1A1,COL3A1,FBLN5,ELN,RGS5,PTGER2,PTGER3,VCAM1,THY1,FOXO1,INSL3,HSD17B3,AKR1C2,AKR1C4,CYP7B1,NR2F2,NR4A1,NR4A2,NR4A3,HAND2,PDGFRA,COL1A2,COL5A1,COL5A2,COL6A1,COL6A2,COL6A3,DCN,LUM,MFAP5,LOX,LOXL1,THBS1,THBS2,VEGFA,VEGFC,CXCL12,CXCL14,IL6,IL8,TNF,ICAM1,ITGA11,ITGB5,MMP2,MMP9,TGFBR2,SMAD2,SMAD3,SMAD4,GATA4,GATA6,HEY1,HEY2,JAG1,NOTCH2",skipped,False
